key,url
2.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/student_laplace_pdf_plot.ipynb
2.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/sub_super_gauss_plot.ipynb
2.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/pareto_dist_plot.ipynb
2.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/zipfs_law_plot.ipynb
2.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/gauss_plot_2d.ipynb
2.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/sensor_fusion_2d.ipynb
2.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/sensor_fusion_unknown_prec.ipynb
2.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/wishart_plot.ipynb
2.10,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/wishart_plot.ipynb
2.11,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/fig_2_11.ipynb
2.12,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/dirichlet_samples_plot.ipynb
2.14,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/bayes_change_of_var.ipynb
2.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/ecdf_sample.ipynb
2.18,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/ngram_character_demo.ipynb
2.19,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/02/bigram_hinton_diagram.ipynb
3.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/linreg_post_pred_plot.ipynb
3.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/fig_3_2.ipynb
3.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/gauss_infer_1d.ipynb
3.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/gauss_seq_update_sigma_1d.ipynb
3.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/nix_plots.ipynb
3.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/gauss_infer_2d.ipynb
3.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/lkj_1d.ipynb
3.10,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/maxent_priors.ipynb
3.11,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/jeffreys_prior_binomial.ipynb
3.13,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/hbayes_binom_rats_pymc3.ipynb
3.14,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/schools8_pymc3.ipynb
3.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/schools8_pymc3.ipynb
3.16,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/schools8_pymc3.ipynb
3.18,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/ebBinom.ipynb
3.21,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/newcomb_plugin_demo.ipynb
3.22,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/03/linreg_divorce_ppc_numpyro.ipynb
4.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/student_pgm.ipynb
4.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/berksons_gaussian.ipynb
4.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/student_pgm.ipynb
4.16,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/gibbs_demo_ising.ipynb
4.17,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/gibbs_demo_potts_jax.ipynb
4.18,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/hopfield_demo.ipynb
4.20,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/rbm_contrastive_divergence.ipynb
4.26,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/04/ising_image_denoise_demo.ipynb
5.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/05/bernoulli_entropy_fig.ipynb
5.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/05/error_correcting_code_demo.ipynb
5.10,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/05/VIBDemo2021.ipynb
6.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/nat_grad_demo.ipynb
6.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/emLogLikelihoodMax.ipynb
6.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/gauss_imputation_em_demo.ipynb
6.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/var_em_bound.ipynb
6.13,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/simulated_annealing_2d_demo.ipynb
6.14,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/simulated_annealing_2d_demo.ipynb
6.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/06/simulated_annealing_2d_demo.ipynb
7.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/07/laplace_approx_beta_binom_jax.ipynb
7.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/07/advi_beta_binom_jax.ipynb
7.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/07/hmc_beta_binom_blackjax.ipynb
8.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/08/casino_hmm.ipynb
8.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/08/kf_tracking.ipynb
8.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/08/discretized_ssm.ipynb
8.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/08/discretized_ssm.ipynb
8.12,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/08/gauss-bp-1d-line.ipynb
9.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/ising_image_denoise_demo.ipynb
9.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/unigauss_vb_demo.ipynb
9.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/variational_mixture_gaussians_demo.ipynb
9.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/variational_mixture_gaussians_demo.ipynb
9.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/variational_mixture_gaussians_demo.ipynb
9.13,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/vb_gmm_tfp.ipynb
9.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/svi_gmm_demo_2d_tfp.ipynb
9.18,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/09/kl_pq_gauss.ipynb
10.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/10/mc_estimate_pi.ipynb
10.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/10/mc_accuracy_demo.ipynb
10.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/10/rejection_sampling_demo.ipynb
10.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/10/fig_10_5.ipynb
11.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_gmm_demo.ipynb
11.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/ising_image_denoise_demo.ipynb
11.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_gmm_demo.ipynb
11.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/gibbs_gauss_demo.ipynb
11.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/slice_sampling_demo_1d.ipynb
11.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/slice_sampling_demo_2d.ipynb
11.12,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/random_walk_integers.ipynb
11.14,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_traceplots_unigauss.ipynb
11.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_traceplots_unigauss.ipynb
11.16,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_traceplots_unigauss.ipynb
11.17,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_traceplots_unigauss.ipynb
11.19,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/mcmc_gmm_demo.ipynb
11.20,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/11/fig_11_20.ipynb
12.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/bootstrap_filter.ipynb
12.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/sis_vs_smc.ipynb
12.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/sis_vs_smc.ipynb
12.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/smc_tempered_1d_bimodal.ipynb
12.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/smc_tempered_1d_bimodal.ipynb
12.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/12/smc_ibis_1d.ipynb
13.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/13/softmax_plot.ipynb
14.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/linreg_height_weight_numpyro.ipynb
14.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/linreg_height_weight_numpyro.ipynb
14.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/fig_14_5.ipynb
14.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/logreg_laplace_demo.ipynb
14.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/logreg_laplace_demo.ipynb
14.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/logreg_iris_bayes_2d_pymc3.ipynb
14.10,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/adf_logistic_regression_demo.ipynb
14.11,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/adf_logistic_regression_demo.ipynb
14.12,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/probit_plot.ipynb
14.13,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/probitRegDemo.ipynb
14.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/linreg_hierarchical_non_centered_blackjax.ipynb
14.16,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/linreg_hierarchical_non_centered_blackjax.ipynb
14.17,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/14/linreg_hierarchical_non_centered_blackjax.ipynb
15.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/15/activation_fun_deriv_jax.ipynb
15.11,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/15/lecun1989_flax.ipynb
16.1,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/mlpPriorsDemo2.ipynb
16.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/randomized_priors.ipynb
16.20,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/ekf_mlp.ipynb
16.21,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/bnn_hierarchical_blackjax.ipynb
16.22,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/hbayes_figures2.ipynb
16.23,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/bnn_hierarchical_blackjax.ipynb
16.24,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/16/bnn_hierarchical_blackjax.ipynb
17.2,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gprDemoArd.ipynb
17.3,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gpKernelPlot.ipynb
17.4,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gpKernelPlot.ipynb
17.5,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/combining_kernels_by_multiplication.ipynb
17.6,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/combining_kernels_by_summation.ipynb
17.7,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gprDemoNoiseFree.ipynb
17.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/krr_vs_gpr.ipynb
17.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gpc_demo_2d_sklearn.ipynb
17.10,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gp_poisson_1d.ipynb
17.11,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gp_spatial_demo.ipynb
17.15,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gprDemoChangeHparams.ipynb
17.16,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gpr_demo_marglik.ipynb
17.18,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gp_kernel_opt.ipynb
17.23,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gp_spectral_mixture.ipynb
17.26,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/17/gp_deep_kernel_learning.ipynb
18.8,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/18/bnn_mnist_sgld.ipynb
18.9,https://colab.research.google.com/github/probml/pyprobml/blob/master/notebooks/book2/18/bnn_mnist_sgld.ipynb
